,features,Importance
629,Relationship_3:Q12_feat5,2.377694193061839
630,Relationship_3:Q2_feat2,2.3459975318798842
631,Relationship_3:Q13_feat1,2.2701202327084684
365,Relationship_1:Q11_feat5,2.2624434389140275
430,Relationship_1:Q7_feat1,2.195589218965178
366,Relationship_1:Q12_feat5,2.1263810139440387
431,Relationship_1:Q13_feat4,2.1176860664690276
75,location_1:Q5_feat6,2.0361990950226243
367,Relationship_1:Q10_feat7,2.0361990950226243
432,Relationship_2:Q12_feat2,1.989145299145299
149,location_2:Q11_feat3,1.9295135746606333
433,Relationship_1:Q3_feat1,1.9062770771156268
76,location_1:Q6_feat3,1.8318589743589737
434,Relationship_1:Q1_feat7,1.8099547511312222
262,location_3:Q1_feat4,1.8099547511312222
435,Relationship_2:Q4_feat1,1.7904482199265785
632,Relationship_3:Q1_feat4,1.7666365007541474
437,Relationship_2:Q9_feat4,1.7666365007541474
436,Relationship_2:Q6_feat4,1.7666365007541474
438,Relationship_2:Q3_feat3,1.7568856974227822
439,Relationship_1:Q13_feat1,1.7402390068453417
150,location_2:Q12_feat1,1.7402390068453417
440,Relationship_2:Q12_feat1,1.7402390068453417
151,location_2:Q7_feat3,1.6325942684766217
633,Relationship_3:Q8_feat3,1.6325942684766217
441,Relationship_1:Q8_feat2,1.5966968325791844
153,location_2:Q11_feat5,1.5837104072398194
152,location_2:Q10_feat6,1.5837104072398194
296,location_3:Q9_feat4,1.5837104072398194
442,Relationship_2:Q2_feat2,1.5837104072398194
77,location_1:Q12_feat3,1.582811085972851
443,Relationship_2:Q8_feat1,1.582811085972851
263,location_3:Q3_feat4,1.582811085972851
634,Relationship_3:Q8_feat5,1.5625148844963084
154,location_2:Q1_feat1,1.4545111154829828
444,Relationship_1:Q13_feat2,1.4351375810199347
78,location_1:Q6_feat4,1.4297608274078861
79,location_1:Q8_feat3,1.4297608274078861
445,Relationship_1:Q4_feat1,1.3852244487538603
264,location_3:Q6_feat4,1.384259426847662
446,Relationship_1:Q5_feat6,1.3574660633484164
635,Relationship_3:Q1_feat7,1.324977375565611
636,Relationship_3:Q3_feat6,1.324977375565611
637,Relationship_3:Q5_feat4,1.3231221719457014
265,location_3:Q5_feat6,1.3231221719457014
447,Relationship_2:Q9_feat6,1.3231221719457014
156,location_2:Q12_feat3,1.2808062525709591
155,location_2:Q7_feat2,1.2808062525709591
448,Relationship_2:Q8_feat3,1.2808062525709591
449,Relationship_1:Q4_feat3,1.2545475113122162
450,Relationship_1:Q2_feat3,1.2405464671075528
297,location_3:Q8_feat1,1.189663865546219
638,Relationship_3:Q10_feat3,1.1351248533601481
451,Relationship_2:Q1_feat2,1.1209846694131158
157,location_2:Q10_feat1,1.1121051497522085
452,Relationship_2:Q6_feat1,1.0661626752014135
639,Relationship_3:Q11_feat1,1.0235366515837097
368,Relationship_1:Q12_feat1,1.0092923847116597
453,Relationship_2:Q12_feat5,1.002879168761522
640,Relationship_3:Q5_feat1,0.924782457361642
266,location_3:Q5_feat4,0.9049773755656111
158,location_2:Q5_feat6,0.9049773755656111
454,Relationship_2:Q11_feat1,0.8600922380786638
455,Relationship_1:Q8_feat5,0.8214990138067061
456,Relationship_1:Q9_feat6,0.8162971342383109
80,location_1:Q7_feat2,0.7812574422481542
457,Relationship_1:Q1_feat4,0.7812574422481542
458,Relationship_2:Q3_feat1,0.7073708025720413
641,Relationship_3:Q2_feat5,0.6918814003334125
642,Relationship_3:Q6_feat3,0.6912904977375571
459,Relationship_2:Q6_feat3,0.6912904977375571
460,Relationship_2:Q4_feat3,0.6842986425339362
