,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Desktop Computer_Q1_feat1,Desktop Computer_Q1_feat2,Desktop Computer_Q1_feat3,Desktop Computer_Q1_feat4,Desktop Computer_Q1_feat5,Desktop Computer_Q1_feat7,Desktop Computer_Q2_feat1,Desktop Computer_Q2_feat2,Desktop Computer_Q2_feat3,Desktop Computer_Q2_feat5,Desktop Computer_Q3_feat1,Desktop Computer_Q3_feat2,Desktop Computer_Q3_feat3,Desktop Computer_Q3_feat4,Desktop Computer_Q3_feat6,Desktop Computer_Q4_feat1,Desktop Computer_Q4_feat3,Desktop Computer_Q5_feat1,Desktop Computer_Q5_feat2,Desktop Computer_Q5_feat3,Desktop Computer_Q5_feat4,Desktop Computer_Q5_feat6,Desktop Computer_Q6_feat1,Desktop Computer_Q6_feat2,Desktop Computer_Q6_feat3,Desktop Computer_Q6_feat4,Desktop Computer_Q7_feat1,Desktop Computer_Q7_feat2,Desktop Computer_Q7_feat3,Desktop Computer_Q7_feat5,Desktop Computer_Q8_feat1,Desktop Computer_Q8_feat2,Desktop Computer_Q8_feat3,Desktop Computer_Q8_feat5,Desktop Computer_Q9_feat1,Desktop Computer_Q9_feat2,Desktop Computer_Q9_feat3,Desktop Computer_Q9_feat4,Desktop Computer_Q9_feat6,Desktop Computer_Q10_feat1,Desktop Computer_Q10_feat2,Desktop Computer_Q10_feat3,Desktop Computer_Q10_feat4,Desktop Computer_Q10_feat6,Desktop Computer_Q10_feat7,Desktop Computer_Q11_feat1,Desktop Computer_Q11_feat2,Desktop Computer_Q11_feat3,Desktop Computer_Q11_feat5,Desktop Computer_Q12_feat1,Desktop Computer_Q12_feat2,Desktop Computer_Q12_feat3,Desktop Computer_Q12_feat5,Desktop Computer_Q13_feat1,Desktop Computer_Q13_feat2,Desktop Computer_Q13_feat4
Desktop Computer_Q6_feat1,0.04570705,-0.079399771,0.036532269,0.067508117,-0.074986523,-0.037899797,0.070269459,0.134904508,0.069718363,-0.141605585,0.021988496,0.042107596,-0.066332732,0.02855299,-0.044725426,-0.010341598,0.010341598,-0.037331862,0.010967603,0.205711127,0.179105891,-0.032684568,0.086741648,-0.021537598,-0.038807873,-0.00672196,0.11812602,-0.02544737,-0.020342038,-0.065071672,0.158040578,0.010220946,-0.055659692,-0.040830524,0.114985642,0.04752163,0.023365414,0.059291619,-0.061502081,0.056408719,0.100565311,-0.046023583,-0.058280381,0.007362788,-0.050783672,0.114398483,-0.046661923,0.013280285,-0.072597172,0.151077932,0.127758847,-0.047498984,-0.108490921,0.060891221,0.102331079,-0.118848409,0.553806941,0.687234043,0.310340902,0.362942598,0.461755797,-0.013205996,0.542440852,0.439790448,0.461755797,0.144344157,0.617686201,0.353737458,0.377541751,0.539742822,-0.018714487,0.658508981,0.279448761,0.416300179,0.624533021,0.539742822,0.439790448,0.164602421,1,0.50116337,0.194236462,-0.035377457,0.552968899,0.426372722,0.426372722,0.069377798,0.699702318,0.582978723,0.298978574,0.144344157,0.374468085,0.453353179,0.511920673,0.439790448,-0.018714487,0.624533021,0.50116337,0.46358615,0.461755797,-0.013205996,0.164602421,0.687387278,0.46358615,0.21053798,-0.029774567,0.658508981,0.542440852,0.411305502,0.088443642,0.574429705,0.46358615,0.13620135
Desktop Computer_Q6_feat2,0.089202708,-0.0032408,0.012782877,0.065736034,-0.04702611,-0.029110355,0.10976804,0.033827327,0.0899934,-0.087489978,0.091157757,0.075465393,-0.050949331,0.096043488,-0.034353033,0.098207464,-0.098207464,0.021957668,0.063461378,0.158004112,0.259026253,-0.025104603,0.003234231,0.15540165,-0.018988695,0.028568891,0.169318896,0.101548309,0.050949331,-0.092388617,0.254455172,0.082649153,0.058610934,-0.101211818,0.024205953,0.090698864,0.030160391,0.126687176,-0.047238969,0.078710394,0.06664097,-0.06999326,-0.019109958,0.134972309,-0.039006295,0.065956915,0.016194566,0.065736034,-0.055760969,0.094864096,0.160253566,0.123949906,-0.116527207,0.067989396,0.121038447,-0.12393568,0.537432491,0.367701385,0.404043768,0.38565588,0.396344489,-0.010143358,0.41664195,0.279102168,0.396344489,0.208753191,0.811355943,0.475737459,0.289985038,0.46259306,-0.014374361,0.565226051,0.171887349,0.461455064,0.60472303,0.70271022,0.279102168,-0.017641261,0.50116337,1,0.41664195,-0.027172977,0.603260082,0.565226051,0.41664195,0.109441374,0.72419981,0.634625354,0.60472303,-0.035957487,0.234239401,0.475737459,0.47633588,0.572578698,-0.014374361,0.60472303,0.658298466,0.289985038,0.187965949,-0.010143358,0.222475899,0.551535122,0.51028375,0.572578698,-0.022869468,0.565226051,0.565226051,0.433726835,-0.027172977,0.461455064,0.400134394,-0.020412592
Desktop Computer_Q6_feat3,0.040708767,-0.045607359,-0.007320891,0.156721304,0.052716223,-0.033755274,-0.034461449,0.013935161,0.051529668,0.068157849,0.028811003,0.103133058,0.037416657,0.057657274,-0.039834488,-0.142556445,0.142556445,0.098849702,-0.02613005,0.053482021,0.124310482,-0.029110355,-0.134072975,0.002179814,0.181845292,0.008680979,0.212608596,0.149664377,0.107326726,-0.122497434,0.140758089,0.111325001,0.16590977,-0.066738979,0.12099719,0.13659404,0.052676059,0.088093009,-0.054776535,-0.062590862,0.01580612,0.069479211,0.015025752,0.022623831,-0.045230235,0.044722036,0.037634182,0.035976903,0.008680979,0.033263353,0.059760652,0.077287514,0.009230621,0.063459529,0.063459529,-0.049062682,0.135907703,0.426372722,0.348445024,0.695070042,0.338772223,-0.011761857,0.224683544,0.238560305,0.157551274,0.596759007,0.452469621,0.847388189,0.623637143,0.397190123,-0.016667969,0.224683544,0.50916157,0.564427074,0.338772223,0.397190123,0.238560305,-0.020456144,0.194236462,0.41664195,1,-0.031508764,0.514679685,0.612341772,0.612341772,0.208295486,0.298333982,0.542440852,0.701214122,0.277532027,0.426372722,0.514679685,0.58246667,0.238560305,-0.016667969,0.157551274,0.268057848,0.623637143,0.338772223,-0.011761857,0.188366989,0.571236388,0.623637143,0.493788579,0.135907703,0.483122363,0.353902954,0.571236388,0.244192918,0.476403756,0.432049557,0.338772223
Desktop Computer_Q6_feat4,-0.03728251,-0.059313878,0.002024789,0.307303212,0.079853238,-0.031508764,-0.070991316,0.023124865,0.069232116,0.045116807,0.008437191,0.040008002,0.125,0.075307095,-0.037183388,-0.167264289,0.167264289,0.03355308,-0.016412649,0.067222563,0.045610022,-0.027172977,-0.021004201,-0.040694813,-0.03728251,0.174359259,-0.016367743,-0.026262852,-0.022058824,0.088525066,-0.022927155,-0.001416232,-0.014927036,0.052460891,0.100552452,0.064649567,0.098745326,0.043019596,-0.051130999,-0.051586183,-0.009836118,0.1117269,-0.030601626,-0.053866586,-0.042220033,-0.021780342,-0.032758815,0.049683753,0.09612113,-0.036487643,-0.037875082,-0.007594085,0.079196596,0.040779759,0.089996709,-0.083661427,-0.024753689,0.088443642,-0.010979072,0.450484584,0.171231523,0.373288444,0.244192918,-0.015558668,-0.02209439,0.528663787,-0.033490821,0.081127391,0.46716573,-0.019094728,0.528994698,-0.031508764,0.64881113,0.421221968,-0.02209439,-0.019094728,-0.015558668,0.426448935,-0.035377457,-0.027172977,-0.031508764,1,0.199438171,0.106342077,0.106342077,0.617719588,-0.024753689,-0.035377457,-0.02209439,0.755697315,0.33608584,0.31774895,0.338823691,-0.015558668,0.528994698,-0.02209439,0.131336054,0.364973227,-0.02209439,0.373288444,0.203677103,0.068701711,0.262780723,-0.015558668,0.668349592,-0.031508764,0.244192918,0.287298065,0.558823529,0.515124954,0.46716573,0.171231523
Desktop Computer_Q7_feat1,-0.012525082,-0.121166179,0.02699436,0.159039007,-0.051201182,-0.039834488,0.053033925,0.057141659,0.009807317,-0.033704423,0.038949231,0.056327197,-0.090423238,0.016181236,-0.047008547,-0.041681431,0.041681431,0.02217356,0.001257542,0.132704052,0.165584939,-0.034353033,-0.054717849,0.014031222,0.027851827,0.112527769,0.224712205,0.043096072,0.007605693,-0.119829791,0.190938233,0.026693981,-0.024875783,-0.051604184,0.09294063,0.029720821,-0.011906987,0.047176504,-0.064641608,-0.002335597,0.038435971,-0.031134604,-0.018171473,0.000844215,-0.053376051,0.042554825,-0.180124861,0.003595297,0.112527769,0.083709551,0.111096155,-0.015710252,-0.035565621,0.040242151,0.040242151,-0.088360806,0.38691362,0.453353179,0.295268198,0.580915342,0.28313403,-0.013880129,0.514679685,0.41843061,0.127600762,0.407424656,0.586348647,0.714452214,0.437921929,0.334305574,-0.019669815,0.514679685,0.421358998,0.618862148,0.438667298,0.513528475,0.41843061,-0.024140227,0.552968899,0.603260082,0.514679685,0.199438171,1,0.62558252,0.514679685,-0.042340274,0.665719023,0.552968899,0.438667298,0.224773163,0.453353179,0.524087024,0.406191191,0.41843061,0.199380397,0.594200565,0.348214836,0.520137157,0.28313403,0.295268198,0.155082674,0.564199376,0.355706701,0.41843061,0.38691362,0.514679685,0.514679685,0.564199376,0.081127391,0.543315946,0.437921929,0.28313403
Desktop Computer_Q7_feat2,-0.006336742,0.017166815,-0.007320891,0.217093504,-0.039208864,-0.033755274,0.014061855,0.013935161,0.051529668,0.021901137,0.028811003,0.103133058,0.037416657,0.057657274,-0.039834488,-0.091269618,0.091269618,0.098849702,0.033700439,0.118348828,0.124310482,-0.029110355,-0.042190796,0.055585245,0.040708767,0.082020284,0.163790315,0.149664377,0.107326726,-0.076396249,0.140758089,0.064860563,0.067963038,-0.016116534,0.074532752,0.13659404,0.105785666,0.088093009,-0.054776535,-0.011304035,0.01580612,0.069479211,0.015025752,0.022623831,-0.045230235,0.044722036,0.037634182,0.035976903,0.008680979,0.033263353,0.113787809,0.077287514,0.009230621,0.109594795,0.109594795,-0.096386922,0.135907703,0.542440852,0.348445024,0.695070042,0.338772223,-0.011761857,0.224683544,0.238560305,0.338772223,0.490350014,0.452469621,0.62558252,0.623637143,0.397190123,-0.016667969,0.353902954,0.416207334,0.564427074,0.519993173,0.606013256,0.238560305,-0.020456144,0.426372722,0.565226051,0.612341772,0.106342077,0.62558252,1,0.741561181,-0.035878648,0.46076026,0.542440852,0.519993173,0.277532027,0.194236462,0.514679685,0.58246667,0.238560305,0.238560305,0.338772223,0.41664195,0.432049557,0.338772223,0.348445024,0.397190123,0.468781838,0.623637143,0.493788579,0.135907703,0.612341772,0.612341772,0.571236388,0.106342077,0.564427074,0.52784335,0.157551274
Desktop Computer_Q7_feat3,0.040708767,-0.045607359,-0.007320891,0.096349104,0.00675368,-0.033755274,-0.034461449,0.089804373,-0.001293632,0.068157849,0.028811003,0.103133058,0.037416657,0.057657274,-0.039834488,-0.091269618,0.091269618,0.098849702,-0.02613005,0.053482021,0.124310482,-0.029110355,-0.088131886,0.002179814,0.087754275,0.082020284,0.114972034,0.101795222,0.15557452,-0.076396249,0.082896123,0.111325001,0.067963038,-0.066738979,0.074532752,0.13659404,0.105785666,0.088093009,-0.054776535,-0.062590862,0.01580612,0.019265622,0.015025752,0.022623831,-0.045230235,-0.002916655,0.037634182,0.035976903,0.008680979,0.079305848,0.059760652,0.077287514,-0.038886444,0.017324263,0.063459529,-0.049062682,0.298333982,0.426372722,0.348445024,0.50916157,0.519993173,-0.011761857,0.224683544,0.238560305,0.338772223,0.490350014,0.452469621,0.514679685,0.623637143,0.397190123,-0.016667969,0.483122363,0.323253098,0.388380437,0.519993173,0.397190123,0.238560305,0.188366989,0.426372722,0.41664195,0.612341772,0.106342077,0.514679685,0.741561181,1,-0.035878648,0.298333982,0.658508981,0.519993173,0.171123034,0.194236462,0.403776851,0.58246667,0.238560305,0.238560305,0.157551274,0.268057848,0.432049557,0.701214122,0.348445024,0.188366989,0.468781838,0.52784335,0.493788579,0.135907703,0.353902954,0.612341772,0.468781838,0.244192918,0.476403756,0.336255764,0.338772223
Desktop Computer_Q7_feat5,0.065493952,-0.033648959,-0.015626866,0.195099812,0.07231694,-0.035878648,-0.093935534,0.005851556,0.13587113,0.001427055,0.003380356,0.0265747,0.096751261,0.093000783,-0.042340274,-0.169694959,0.169694959,0.001061291,-0.034839774,0.102811139,0.028174204,-0.03094154,-0.017716467,-0.010297487,0.021045148,0.000565643,0.001129561,-0.010522197,-0.051166532,0.082135308,0.012941869,0.036015759,0.049103124,0.018740889,0.095683659,0.111786775,0.112440109,0.072798482,-0.058222251,-0.02412912,0.038578705,0.07978005,-0.049902486,0.014559848,-0.048075441,0.058787585,0.100126602,0.081019969,-0.068725655,-0.035333588,-0.006667115,0.011529724,0.038224532,0.083797249,0.127386052,-0.108039156,0.125274338,0.288701159,-0.012501736,0.475322678,0.146059737,0.327823312,0.208295486,-0.017716467,0.146059737,0.558896343,0.192561205,0.167222699,0.493167515,0.17555408,0.464565129,0.086208419,0.650969822,0.527163118,-0.025158615,-0.021742937,-0.017716467,0.372851096,0.069377798,0.109441374,0.208295486,0.617719588,-0.042340274,-0.035878648,-0.035878648,1,-0.028186726,0.179039478,0.146059737,0.659432029,0.398362839,0.376785673,0.544392194,-0.017716467,0.223424331,-0.025158615,0.390207201,0.493167515,-0.025158615,-0.012501736,0.17555408,0.340971336,0.583673913,-0.017716467,0.278735402,0.086208419,0.208295486,0.340971336,0.617719588,0.527163118,0.583673913,0.146059737
Desktop Computer_Q8_feat1,0.061548972,-0.016103247,0.025561713,0.085178926,-0.023581233,-0.026518576,0.201649822,0.046709937,0.0487821,-0.128153649,0.131367662,9.87E-17,-0.076736435,0.053735527,-0.031294484,0.089463772,-0.089463772,0.008471737,0.082879815,0.184704709,0.2912862,-0.022869468,0.089566859,0.052059679,-0.056721602,0.041389667,0.205380306,0.072450307,0.016089898,-0.132453236,0.292409768,0.00715162,0.022613351,-0.092200639,0.109658167,0.062874608,-0.050408906,0.078447168,-0.043033148,0.103935853,0.099339927,-0.032202808,-0.005723357,0.055639007,-0.035533453,0.109985336,-0.068201085,0.009292246,-0.05079641,0.134646838,0.123348703,0.029400325,-0.106152456,0.100596858,0.042605728,-0.112901331,0.591666667,0.407911564,0.443532763,0.312372609,0.436987202,-0.009240266,0.623186539,0.307722396,0.209196001,0.100997941,0.739118594,0.38691362,0.203961373,0.508902608,-0.01309457,0.46076026,0.195530946,0.401929796,0.664778403,0.771389216,0.307722396,-0.016070609,0.699702318,0.72419981,0.298333982,-0.024753689,0.665719023,0.46076026,0.298333982,-0.028186726,1,0.407911564,0.436987202,-0.032756089,0.407911564,0.38691362,0.301391396,0.628539361,-0.01309457,0.892569604,0.537432491,0.324372304,0.209196001,-0.009240266,-0.016070609,0.609749844,0.324372304,0.307722396,-0.020833333,0.785612818,0.46076026,0.223399727,-0.024753689,0.512573391,0.324372304,-0.0185952
Desktop Computer_Q8_feat2,0.04570705,-0.079399771,0.036532269,0.067508117,0.007582907,-0.037899797,-0.01690025,0.134904508,0.069718363,-0.058507697,0.021988496,0.126322788,-0.066332732,0.02855299,-0.044725426,-0.010341598,0.010341598,0.061547124,0.010967603,0.147446126,0.100041128,-0.032684568,-0.078320129,0.074402611,0.087964511,-0.00672196,0.16197583,0.103544472,0.066332732,-0.106480918,0.106067502,0.177163064,0.032318531,-0.131771236,-0.010220946,0.089859083,0.118774189,0.059291619,-0.061502081,-0.035725522,0.059156066,-0.046023583,-0.008179703,0.079518112,-0.050783672,0.071608211,0.054957376,0.013280285,-0.072597172,0.068364874,0.127758847,0.042018332,-0.065270961,-0.021988496,0.102331079,-0.076340584,0.407911564,0.582978723,0.310340902,0.446436436,0.461755797,-0.013205996,0.426372722,0.439790448,0.461755797,0.239923397,0.727347881,0.65258462,0.46358615,0.352172622,-0.018714487,0.774577111,0.195954924,0.416300179,0.624533021,0.539742822,0.439790448,0.164602421,0.582978723,0.634625354,0.542440852,-0.035377457,0.552968899,0.542440852,0.658508981,0.179039478,0.407911564,1,0.624533021,-0.046814321,0.165957447,0.552968899,0.674277392,0.21053798,-0.018714487,0.298978574,0.50116337,0.549630549,0.624533021,-0.013205996,0.164602421,0.595360019,0.635674948,0.439790448,-0.029774567,0.426372722,0.542440852,0.503332761,0.212264741,0.416300179,0.46358615,0.298978574
Desktop Computer_Q8_feat3,0.094523512,0.05605575,0.041448355,0.109895192,0.069194945,-0.023669675,0.043885598,0.062972095,0.147254662,-0.049514332,0.052553382,0.039446376,0.093901158,0.153419142,-0.027932505,0.007926549,-0.007926549,0.069314807,0.023631223,0.128473391,0.210614653,-0.020412592,-0.061799323,0.076425802,0.094523512,0.057513781,0.183316218,0.172079828,0.109091051,-0.118223732,0.179848815,0.110644183,0.185019905,-0.082295488,0.084844939,0.161884512,0.074178403,0.185484502,-0.03841008,-0.007926549,0.075737078,0.013509326,0.01053627,0.072193378,-0.03171608,0.098169568,0.066055,0.109895192,-0.045339331,0.05561038,0.15555883,0.124078247,-0.027267724,0.076849418,0.076849418,-0.100772296,0.209196001,0.461755797,0.496916723,0.487392929,0.491701245,-0.00824758,0.338772223,0.346251525,0.237551867,0.269224866,0.659714791,0.594200565,0.504475132,0.571374783,-0.011687815,0.338772223,0.226669637,0.334061041,0.491701245,0.571374783,0.346251525,-0.014344137,0.298978574,0.60472303,0.701214122,-0.02209439,0.438667298,0.519993173,0.519993173,0.146059737,0.436987202,0.624533021,1,-0.029237089,0.298978574,0.594200565,0.471807062,0.346251525,-0.011687815,0.237551867,0.396344489,0.370131211,0.237551867,-0.00824758,0.278515323,0.544244176,0.504475132,0.704190865,-0.0185952,0.519993173,0.519993173,0.544244176,-0.02209439,0.457507429,0.370131211,-0.01659751
Desktop Computer_Q8_feat5,-0.027197633,-0.108027783,-0.036394716,0.342729237,0.008342233,-0.041694952,-0.122482714,-0.014025319,0.085399456,0.065143828,-0.059390407,0.069486158,0.125679274,0.04910411,-0.049204076,-0.281671158,0.281671158,0.031450112,-0.056910642,0.066061686,0.008579861,-0.035957487,-0.033198942,-0.085263575,0.011543182,0.101312518,0.001312674,-0.051647022,-0.04621754,0.0954503,-0.016725385,-0.034670345,0.003292111,0.10515165,0.187719616,0.091094431,0.086933377,0.036172377,-0.067660687,-0.056196326,-0.018439262,0.147846099,-0.073302641,-0.071280637,-0.055868973,-0.023217332,-0.023385711,0.044439137,0.101312518,-0.015784961,-0.037407944,-0.027635051,0.070836605,0.09738166,0.135372912,-0.099573204,-0.032756089,0.335502636,-0.014528399,0.705468492,0.119993888,0.282093075,0.171123034,-0.020588491,0.119993888,0.737124464,-0.044317772,0.316098909,0.65199895,0.146693001,0.399759873,-0.041694952,0.858559528,0.660945126,-0.029237089,-0.025267694,-0.020588491,0.318653695,0.144344157,-0.035957487,0.277532027,0.755697315,0.224773163,0.277532027,0.171123034,0.659432029,-0.032756089,-0.046814321,-0.029237089,1,0.526661114,0.407424656,0.53341355,-0.020588491,0.399759873,-0.029237089,0.208753191,0.573115127,-0.029237089,0.282093075,0.318653695,0.283754632,0.494231303,-0.020588491,0.636014063,0.171123034,0.277532027,0.536861009,0.528663787,0.660945126,0.65199895,0.269224866
Desktop Computer_Q9_feat1,-0.038807873,-0.135785116,-0.023137103,0.284419445,0.007582907,-0.037899797,-0.01690025,-0.001390768,0.069718363,-0.016958753,-0.019451362,-0.042107596,0.020342038,0.02855299,-0.044725426,-0.194610079,0.194610079,0.012107631,-0.04277365,0.030916123,0.100041128,-0.032684568,0.00421076,-0.069507702,0.003449589,0.059153251,0.11812602,-0.02544737,-0.063679422,-0.023662426,0.054094426,-0.031514583,0.032318531,0.004639832,0.198456701,0.04752163,-0.024338973,0.006468177,-0.061502081,0.010341598,-0.023662426,0.044182639,-0.058280381,0.007362788,-0.050783672,-0.013972334,-0.097471573,0.013280285,0.059153251,0.068364874,-0.017826816,-0.047498984,-0.022051,0.143770938,0.060891221,-0.118848409,0.407911564,0.270212766,0.310340902,0.61342411,0.13620135,-0.013205996,0.542440852,0.21053798,0.13620135,0.431081875,0.398362839,0.453353179,0.549630549,0.352172622,-0.018714487,0.194236462,0.61342411,0.653494468,0.13620135,0.164602421,0.21053798,0.164602421,0.374468085,0.234239401,0.426372722,0.33608584,0.453353179,0.194236462,0.194236462,0.398362839,0.407911564,0.165957447,0.298978574,0.526661114,1,0.65258462,0.430742314,0.439790448,-0.018714487,0.461755797,0.367701385,0.549630549,0.13620135,-0.013205996,-0.02296778,0.595360019,0.377541751,0.21053798,0.407911564,0.542440852,0.310304592,0.595360019,0.088443642,0.653494468,0.549630549,0.13620135
Desktop Computer_Q9_feat2,-0.012525082,-0.067290111,0.02699436,0.262668148,0.027693721,-0.039834488,-0.030256534,0.057141659,0.100478737,-0.033704423,-0.00064646,0.056327197,0.075211852,0.108376653,-0.047008547,-0.129715489,0.129715489,0.02217356,0.001257542,0.188376128,0.090038738,-0.034353033,-0.054717849,0.014031222,0.027851827,0.112527769,0.140915416,0.084179876,0.007605693,-0.04069691,0.091617921,0.106450389,0.101218705,-0.051604184,0.09294063,0.15108084,0.124837315,0.097649184,-0.064641608,-0.002335597,0.078002411,0.055057237,-0.066042557,0.000844215,-0.053376051,0.042554825,0.014069159,0.055409867,-0.013359461,0.083709551,0.157465079,0.027056545,-0.035565621,0.119433533,0.198624914,-0.169593067,0.108108217,0.552968899,0.295268198,0.740471686,0.28313403,-0.013880129,0.403776851,0.41843061,0.127600762,0.498750402,0.48156716,0.714452214,0.684567613,0.513528475,-0.019669815,0.403776851,0.50113717,0.543315946,0.438667298,0.513528475,0.41843061,0.155082674,0.453353179,0.475737459,0.514679685,0.31774895,0.524087024,0.514679685,0.403776851,0.376785673,0.38691362,0.552968899,0.594200565,0.407424656,0.65258462,1,0.638888405,0.199380397,-0.019669815,0.28313403,0.603260082,0.684567613,0.127600762,-0.013880129,0.155082674,0.74006305,0.602352385,0.41843061,0.247510919,0.514679685,0.62558252,0.74006305,0.081127391,0.694408349,0.766782841,-0.027932505
Desktop Computer_Q9_feat3,0.04405074,-0.100711373,-0.063149754,0.211811768,0.026110689,-0.050168124,-0.093639322,0.014077973,0.136620202,-0.01597796,-0.009614287,0.157377895,0.064045942,0.071604863,-0.059203237,-0.18945292,0.18945292,0.069921378,-0.044065982,0.113512633,0.046235628,-0.043264702,-0.0747545,-0.00609827,0.04405074,0.057783929,0.081247917,0.063406668,0.037187966,0.007369895,0.067558141,0.137019447,0.049630597,-0.068209728,0.090462017,0.112353643,0.157221901,0.074371474,-0.081410566,-0.061638083,0.039613187,0.072532556,-0.065442727,0.026601268,-0.067222563,0.041478291,0.100441351,0.042913857,-0.044803481,0.029310613,0.036861348,0.027738798,0.00109888,0.041881415,0.170949927,-0.114291836,0.301391396,0.593099033,0.234448819,0.772984647,0.471807062,-0.017480833,0.492090271,0.153734888,0.471807062,0.53341355,0.544392194,0.638888405,0.80124658,0.407751819,0.153734888,0.492090271,0.642959766,0.723436805,0.471807062,0.407751819,0.153734888,0.261700363,0.511920673,0.47633588,0.58246667,0.338823691,0.406191191,0.58246667,0.58246667,0.544392194,0.301391396,0.674277392,0.471807062,0.53341355,0.430742314,0.638888405,1,0.153734888,-0.024772446,0.218314233,0.580255997,0.734248146,0.471807062,-0.017480833,0.261700363,0.651932326,0.935243448,0.332242223,0.074188651,0.492090271,0.58246667,0.651932326,0.435236936,0.785000548,0.734248146,0.218314233
Desktop Computer_Q9_feat4,0.020101524,0.039473947,0.094792602,0.07738719,0.00333489,-0.016667969,0.12674485,0.119271075,0.051528304,-0.080549612,0.082569746,-0.018518519,-0.029172502,0.054992455,-0.019669815,0.056231502,-0.056231502,-0.05990423,0.075728116,0.090469789,0.322172552,-0.014374361,0.092592593,0.053818351,0.020101524,-0.031927543,0.129089606,0.026628076,0.029172502,-0.083252072,0.183791049,-0.013859813,0.033559372,-0.057951731,0.105634249,0.020899559,-0.052663916,0.072538378,-0.027048028,0.146367292,0.007804882,-0.04007665,0.062504044,0.130170973,-0.022334174,0.069130113,-0.065212665,0.07738719,-0.031927543,0.084630838,0.05618712,0.038163692,-0.066720997,0.099678793,0.008554523,-0.07096293,0.628539361,0.21053798,0.705656304,0.159618688,0.346251525,-0.005807871,0.493788579,0.495884774,0.346251525,-0.020588491,0.464565129,0.199380397,0.166039256,0.402356902,-0.008230453,0.238560305,0.159618688,0.322172552,0.346251525,0.402356902,0.495884774,-0.01010101,0.439790448,0.572578698,0.238560305,-0.015558668,0.41843061,0.238560305,0.238560305,-0.017716467,0.628539361,0.21053798,0.346251525,-0.020588491,0.439790448,0.199380397,0.153734888,1,-0.008230453,0.704190865,0.279102168,0.166039256,0.346251525,-0.005807871,-0.01010101,0.383251777,0.166039256,0.495884774,-0.01309457,0.493788579,0.238560305,0.180888231,-0.015558668,0.322172552,0.166039256,-0.011687815
Desktop Computer_Q9_feat6,0.020101524,0.039473947,0.094792602,0.196631602,0.00333489,-0.016667969,0.030903837,0.119271075,0.051528304,0.010814531,-0.008554523,-0.018518519,0.066124337,0.054992455,-0.019669815,-0.045067895,0.045067895,0.048810854,0.075728116,0.090469789,0.148312915,-0.014374361,0.001851852,0.053818351,0.020101524,0.112928902,0.032665967,0.026628076,0.029172502,0.007804882,0.069504737,-0.013859813,0.033559372,0.04203541,0.105634249,0.113997595,0.052235754,0.072538378,-0.027048028,0.045067895,0.007804882,0.059102938,0.062504044,-0.028495138,-0.022334174,-0.024963652,-0.065212665,0.07738719,0.112928902,-0.006310194,0.05618712,0.038163692,0.028317632,0.099678793,0.008554523,-0.07096293,-0.01309457,0.21053798,-0.005807871,0.159618688,-0.011687815,0.705656304,-0.016667969,-0.008230453,-0.011687815,0.399759873,-0.017716467,-0.019669815,0.166039256,-0.01010101,0.495884774,-0.016667969,0.343217648,0.148312915,-0.011687815,-0.01010101,-0.008230453,0.402356902,-0.018714487,-0.014374361,-0.016667969,0.528994698,0.199380397,0.238560305,0.238560305,0.223424331,-0.01309457,-0.018714487,-0.011687815,0.399759873,-0.018714487,-0.019669815,-0.024772446,-0.008230453,1,-0.011687815,-0.014374361,-0.023168268,-0.011687815,0.705656304,0.402356902,-0.021475315,-0.023168268,-0.008230453,0.628539361,-0.016667969,0.238560305,0.180888231,0.256718015,0.148312915,0.166039256,0.346251525
